id,neighbourhood_cleansed,room_type,accommodates,bedrooms,price,minimum_nights_x,maximum_nights,amenities,review_scores_rating,estimated_occupancy_l365d,Wifi_x,kitchen_x,has_washer_x,air conditioning_x,parking_gratuit_x,taux_occupation,seuil,classement,taille_groupe,Wifi_y,kitchen_y,has_washer_y,air conditioning_y,parking_gratuit_y,minimum_nights_y,recor_wifi,reco_kitchen,reco_washer,reco_ac,reco_parking,reco_nuit,recommandation_finale
865244,La Glacire,Entire home/apt,2,1.0,79.0,2,21,"[""Room-darkening shades"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""High chair"", ""Clothing storage: wardrobe"", ""Dedicated workspace"", ""Building staff"", ""Wine glasses"", ""Bed linens"", ""Avec compartiment cong\u00e9lateur  refrigerator"", ""Iron"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Freezer"", ""Free street parking"", ""Free washer \u2013 In building"", ""Shower gel"", ""Private entrance"", ""Books and reading material"", ""Heating"", ""Extra pillows and blankets"", ""Cleaning products"", ""Laundromat nearby"", ""Outdoor furniture"", ""Outdoor dining area"", ""Cleaning available during stay"", ""Coffee maker: Nespresso"", ""Essentials"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Central air conditioning"", ""Private patio or balcony"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Kitchenette"", ""Single level home"", ""Hot water"", ""Free dryer \u2013 In building"", ""Hammock"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Sun loungers"", ""Dining table""]",4.91,48,1,1,1,1,0,0.5808219178082191,101.0,0,23.0,1.0,1.0,0.5,0.16666666666666666,0.8333333333333334,2.0,,,,,1.0,,1. Proposer un parking gratuit
867488,Bordeaux Sud,Entire home/apt,6,3.0,,2,90,"[""Pets allowed"", ""Refrigerator"", ""Courtyard view"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Lockbox"", ""Children\u2019s books and toys"", ""Clothing storage: wardrobe"", ""Dedicated workspace"", ""Paid parking garage off premises"", ""Bed linens"", ""AC - split type ductless system"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Freezer"", ""Garden view"", ""TV"", ""Long term stays allowed"", ""Heating"", ""Fire extinguisher"", ""Outdoor furniture"", ""Outdoor dining area"", ""Single oven"", ""Coffee maker: Nespresso"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Private patio or balcony"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Dishes and silverware"", ""Private hot tub - available seasonally, open specific hours"", ""Single level home"", ""Hot water"", ""Wifi"", ""Board games"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",4.75,24,1,1,1,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
872870,Bordeaux Sud,Entire home/apt,8,4.0,203.0,2,90,"[""Refrigerator"", ""Hair dryer"", ""Lockbox"", ""Dedicated workspace"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""TV"", ""Long term stays allowed"", ""Coffee maker"", ""Fire extinguisher"", ""Oven"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Dishes and silverware"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Bosch gas stove""]",4.44,24,1,1,0,0,0,0.07123287671232877,102.0,0,226.0,1.0,0.9655172413793104,0.8620689655172413,0.3275862068965517,0.3103448275862069,2.0,,,1.0,,,,1. Installer un lave-linge
872948,Bordeaux Sud,Entire home/apt,4,2.0,78.0,2,1125,"[""Refrigerator"", ""Stove"", ""Lockbox"", ""Bed linens"", ""Dishwasher"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Coffee maker"", ""Fire extinguisher"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Dishes and silverware"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub""]",4.52,24,1,1,0,1,0,0.0684931506849315,139.0,0,231.0,0.9827586206896551,0.9827586206896551,0.6896551724137931,0.2413793103448276,0.27586206896551724,2.0,,,1.0,,,,1. Installer un lave-linge
872979,Bordeaux Sud,Entire home/apt,2,1.0,68.0,2,1125,"[""Refrigerator"", ""Hair dryer"", ""Lockbox"", ""Autre induction stove"", ""Bed linens"", ""TV"", ""Air conditioning"", ""Long term stays allowed"", ""Cooking basics"", ""Heating"", ""Coffee maker"", ""Fire extinguisher"", ""Backyard"", ""Self check-in"", ""Microwave"", ""Dishes and silverware"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.53,54,1,1,0,1,0,0.3315068493150685,138.0,0,241.0,0.8888888888888888,0.9841269841269841,0.4444444444444444,0.25396825396825395,0.031746031746031744,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
878032,France Alouette,Private room,3,2.0,145.0,1,31,"[""Baby bath"", ""Refrigerator"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Free parking on premises"", ""Dedicated workspace"", ""Iron"", ""Breakfast"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Private entrance"", ""Heating"", ""Coffee maker"", ""Fire extinguisher"", ""Backyard"", ""Essentials"", ""Hangers"", ""Microwave"", ""Patio or balcony"", ""Dishes and silverware"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Bathtub""]",4.67,0,1,0,0,1,1,0.29315068493150687,0.0,-1,7.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
880178,Gradignan,Entire home/apt,2,1.0,43.0,2,90,"[""Pets allowed"", ""Room-darkening shades"", ""Refrigerator"", ""Pack \u2019n play/Travel crib"", ""Lockbox"", ""Free parking on premises"", ""Clothing storage: wardrobe"", ""Dedicated workspace"", ""Lake access"", ""Bed linens"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""BBQ grill"", ""Private backyard \u2013 Not fully fenced"", ""TV"", ""Long term stays allowed"", ""Cooking basics"", ""Heating"", ""Coffee maker"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Outdoor dining area"", ""Essentials"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Patio or balcony"", ""Crib"", ""Dishes and silverware"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Shared outdoor pool - available seasonally, heated, pool cover"", ""Fire pit"", ""Outdoor kitchen""]",4.79,66,1,1,0,0,1,0.2684931506849315,99.0,0,27.0,1.0,1.0,0.42857142857142855,0.0,0.8571428571428571,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
881775,Gradignan,Entire home/apt,10,5.0,,7,21,"[""Pets allowed"", ""Host greets you"", ""Indoor fireplace: wood-burning"", ""Refrigerator"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Stove"", ""High chair"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Dedicated workspace"", ""Children\u2019s dinnerware"", ""Iron"", ""Free washer \u2013 In unit"", ""BBQ grill"", ""Free street parking"", ""TV"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Outdoor furniture"", ""Outdoor dining area"", ""Essentials"", ""Hangers"", ""Private pool"", ""Microwave"", ""Crib"", ""Private patio or balcony"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hot water"", ""Hammock"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Fire pit""]",4.2,28,1,1,1,1,1,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
881940,Gradignan,Entire home/apt,12,5.0,376.0,2,90,"[""Pets allowed"", ""Refrigerator"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Stove"", ""High chair"", ""Lockbox"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Dedicated workspace"", ""Smoking allowed"", ""Iron"", ""Dishwasher"", ""Private hot tub"", ""BBQ grill"", ""TV"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Outdoor furniture"", ""Outdoor dining area"", ""Essentials"", ""Oven"", ""Self check-in"", ""Hangers"", ""Private pool"", ""Microwave"", ""Patio or balcony"", ""Crib"", ""Washer"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Fire pit"", ""Outdoor kitchen""]",4.59,0,1,1,1,0,1,0.9534246575342465,39.0,0,27.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,3.0,,,,1.0,,,1. Installer la climatisation
888556,Caudran,Private room,2,1.0,68.0,3,1125,"[""Hammock"", ""Wifi"", ""Free parking on premises"", ""Indoor fireplace"", ""TV"", ""Outdoor kitchen"", ""Heating""]",4.83,0,1,1,0,0,1,0.0,48.0,0,21.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,1.0,,,1.0,1.0,,1.0,"1. Installer un lave-linge
2. Installer la climatisation
3. Réduire le minimum de nuits"
921237,Talence,Private room,1,1.0,28.0,7,1125,"[""Host greets you"", ""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Drying rack for clothing"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Indoor fireplace"", ""Dedicated workspace"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Blender"", ""Wine glasses"", ""Bed linens"", ""Lock on bedroom door"", ""Barbecue utensils"", ""Iron"", ""82 inch HDTV with Apple TV, premium cable"", ""Luggage dropoff allowed"", ""Dishwasher"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Breakfast"", ""Carbon monoxide alarm"", ""Freezer"", ""Free street parking"", ""Garden view"", ""Electrolux gas stove"", ""Shower gel"", ""Long term stays allowed"", ""Clothing storage: closet"", ""Books and reading material"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Rice maker"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Cleaning products"", ""Outdoor furniture"", ""Outdoor dining area"", ""Coffee"", ""BBQ grill: gas"", ""Cleaning available during stay"", ""Essentials"", ""Oven"", ""Hangers"", ""Microwave"", ""Private patio or balcony"", ""Free dryer \u2013 In unit"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Mosquito net"", ""Bathtub"", ""Sun loungers"", ""Dining table""]",4.8,70,1,1,1,0,1,0.2684931506849315,60.0,1,27.0,1.0,1.0,0.75,0.0,0.75,1.0,,,,,,1.0,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
939481,Bordeaux Sud,Private room,2,1.0,50.0,1,7,"[""Refrigerator"", ""Hair dryer"", ""Stove"", ""TV with standard cable"", ""Iron"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Heating"", ""Cooking basics"", ""Books and reading material"", ""Coffee maker"", ""Backyard"", ""Paid parking off premises"", ""Essentials"", ""Oven"", ""Hangers"", ""Washer"", ""Body soap"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen""]",4.6,114,1,1,1,0,0,0.03561643835616438,169.5,0,50.0,1.0,0.6923076923076923,0.46153846153846156,0.15384615384615385,0.0,2.0,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
953206,Centre ville (Bordeaux),Private room,3,1.0,159.0,1,1125,"[""Refrigerator"", ""HDTV"", ""Hair dryer"", ""Lockbox"", ""Dedicated workspace"", ""Bed linens"", ""Lock on bedroom door"", ""Air conditioning"", ""Shower gel"", ""Mini fridge"", ""Heating"", ""Cooking basics"", ""City skyline view"", ""Paid parking off premises"", ""Essentials"", ""Self check-in"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi""]",4.43,0,1,0,0,1,0,0.9643835616438357,36.0,0,53.0,1.0,0.7333333333333333,0.4666666666666667,0.26666666666666666,0.0,2.0,,1.0,,,,,1. Ajouter une cuisine équipée
953240,Centre ville (Bordeaux),Private room,2,1.0,134.0,1,1125,"[""Lockbox"", ""Clothing storage: wardrobe"", ""TV with standard cable"", ""Dedicated workspace"", ""Bed linens"", ""Lock on bedroom door"", ""Shower gel"", ""Mini fridge"", ""City skyline view"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Portable fans"", ""Paid parking off premises"", ""Essentials"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Hot water kettle"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Bathtub""]",4.71,0,1,0,0,0,0,0.852054794520548,36.0,0,53.0,1.0,0.7333333333333333,0.4666666666666667,0.26666666666666666,0.0,2.0,,1.0,,,,,1. Ajouter une cuisine équipée
964043,Centre ville (Bordeaux),Entire home/apt,6,3.0,180.0,3,30,"[""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Ethernet connection"", ""Pack \u2019n play/Travel crib"", ""Drying rack for clothing"", ""Lockbox"", ""Dedicated workspace"", ""Baking sheet"", ""Paid parking garage off premises"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""Exterior security cameras on property"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Freezer"", ""Clothing storage: closet and wardrobe"", ""Shower gel"", ""Sound system"", ""Long term stays allowed"", ""City skyline view"", ""Books and reading material"", ""Cooking basics"", ""Pocket wifi"", ""Coffee maker"", ""Extra pillows and blankets"", ""Cleaning products"", ""Laundromat nearby"", ""HDTV with standard cable"", ""Portable fans"", ""Central heating"", ""Coffee"", ""Oven"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Crib"", ""Central air conditioning"", ""Free dryer \u2013 In unit"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",4.88,186,1,1,1,1,0,0.8136986301369863,120.0,1,279.0,1.0,1.0,0.88,0.44,0.13333333333333333,2.0,,,,,,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
981420,Centre ville (Bordeaux),Private room,1,1.0,57.0,2,30,"[""Room-darkening shades"", ""Refrigerator"", ""Hair dryer"", ""Drying rack for clothing"", ""Lockbox"", ""Dedicated workspace"", ""Bed linens"", ""Lock on bedroom door"", ""Iron"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Exterior security cameras on property"", ""Freezer"", ""Shower gel"", ""Mini fridge"", ""Heating"", ""Books and reading material"", ""Coffee maker"", ""Extra pillows and blankets"", ""Cleaning products"", ""Paid parking off premises"", ""Essentials"", ""Self check-in"", ""Hangers"", ""Microwave"", ""Central air conditioning"", ""Body soap"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Clothing storage: walk-in closet"", ""Shampoo"", ""Wifi"", ""Smoke alarm"", ""Bathtub""]",4.93,138,1,0,0,1,0,0.8465753424657534,105.0,1,54.0,1.0,0.35714285714285715,0.2857142857142857,0.42857142857142855,0.07142857142857142,2.0,,,,,,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
1007407,Centre ville (Bordeaux),Entire home/apt,6,3.0,237.0,4,30,"[""Host greets you"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Stove"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Baking sheet"", ""Smoking allowed"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Dishwasher"", ""First aid kit"", ""Free washer \u2013 In unit"", ""BBQ grill"", ""Freezer"", ""Clothing storage"", ""TV"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Fire extinguisher"", ""Portable fans"", ""Outdoor furniture"", ""Outdoor dining area"", ""Essentials"", ""Oven"", ""Hangers"", ""Microwave"", ""Central air conditioning"", ""Free dryer \u2013 In unit"", ""Private patio or balcony"", ""Hot water kettle"", ""Dishes and silverware"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Bathtub"", ""Dining table""]",4.78,104,1,1,1,1,0,0.5945205479452055,120.0,0,279.0,1.0,1.0,0.88,0.44,0.13333333333333333,2.0,,,,,,1.0,1. Réduire le minimum de nuits
1013790,Le Bourg,Entire home/apt,6,3.0,180.0,2,1125,"[""Host greets you"", ""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Private hot tub - available seasonally, open 24 hours"", ""Free parking on premises"", ""Dedicated workspace"", ""Baking sheet"", ""Shared patio or balcony"", ""Barbecue utensils"", ""Wine glasses"", ""Bed linens"", ""Iron"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Freezer"", ""Coffee maker: espresso machine"", ""Shower gel"", ""Long term stays allowed"", ""Private entrance"", ""Books and reading material"", ""Clothing storage: closet"", ""Cooking basics"", ""Extra pillows and blankets"", ""Cleaning products"", ""Outdoor dining area"", ""Coffee"", ""Cleaning available during stay"", ""Essentials"", ""Hangers"", ""Microwave"", ""47 inch HDTV with Netflix, premium cable"", ""Body soap"", ""Radiant heating"", ""Shared backyard \u2013 Fully fenced"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Board games"", ""Smoke alarm"", ""Kitchen"", ""Sun loungers"", ""Private outdoor pool - available seasonally, open 24 hours"", ""Dining table""]",4.74,138,1,1,0,0,1,0.019178082191780823,138.0,-1,9.0,,,,,,,,,,,,,Pas assez de logements comparables dans votre segment pour un diagnostic fiable.
1025361,La Glacire,Private room,2,1.0,68.0,2,31,"[""Host greets you"", ""Room-darkening shades"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Bed linens"", ""Iron"", ""Luggage dropoff allowed"", ""AC - split type ductless system"", ""Conditioner"", ""Carbon monoxide alarm"", ""Free street parking"", ""Shower gel"", ""Heating"", ""Clothing storage: closet"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Outdoor shower"", ""Cleaning products"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Essentials"", ""Hangers"", ""Body soap"", ""Shared backyard"", ""Single level home"", ""Hot water"", ""Shared outdoor pool - available seasonally, open specific hours, saltwater"", ""Shampoo"", ""Wifi"", ""Smoke alarm""]",4.91,42,1,0,0,0,1,0.024657534246575342,12.0,1,11.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,,1.0,,,,,Votre logement fait déjà partie des meilleurs de votre segment. Continuez ainsi !
1027726,Eysines,Entire home/apt,3,1.0,40.0,4,120,"[""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Lockbox"", ""Free parking on premises"", ""Dedicated workspace"", ""Baking sheet"", ""Wine glasses"", ""Bed linens"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Free street parking"", ""Garden view"", ""Clothing storage"", ""Long term stays allowed"", ""AEG electric stove"", ""Heating"", ""Cooking basics"", ""Pocket wifi"", ""Coffee maker"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Cleaning products"", ""Outdoor furniture"", ""Outdoor dining area"", ""Essentials"", ""Oven"", ""Self check-in"", ""Microwave"", ""Private patio or balcony"", ""Dishes and silverware"", ""Single level home"", ""Hot water"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""32 inch HDTV""]",4.74,8,1,1,0,0,1,0.4273972602739726,102.0,0,37.0,1.0,1.0,0.7272727272727273,0.45454545454545453,0.9090909090909091,2.0,,,1.0,,,1.0,"1. Installer un lave-linge
2. Réduire le minimum de nuits"
1043978,Bordeaux Sud,Entire home/apt,2,1.0,,3,30,"[""Room-darkening shades"", ""Refrigerator"", ""Toaster"", ""Hair dryer"", ""Stove"", ""Drying rack for clothing"", ""Baking sheet"", ""Blender"", ""Bed linens"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Cooking basics"", ""Heating"", ""Extra pillows and blankets"", ""Cleaning products"", ""Portable fans"", ""Oven"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Hot water"", ""Clothing storage: walk-in closet"", ""Smoke alarm"", ""Kitchen""]",4.67,0,0,1,0,0,0,1.0,,0,,,,,,,,,,,,,,Votre logement correspond déjà au profil des meilleurs de votre segment.
